folder,ID,Name,Lat,Lon,Alt,Vbl,Stat,Units,Source,Link,year_start,year_end,n_records,n_unique_years,filepath
Fribourg,FR01_Fribourg,Fribourg,46.807,7.158,627,ta,point,C,CHIMES,https://doi.org/10.5194/cp-15-1345-2019,1829,1836,6436,8,/scratch3/PALAEO-RA/daily_data/final/Fribourg/CHIMES_Fribourg_18290101-18360930_ta_subdaily_qc.tsv
Badajoz,BABADA6,Extremadura-Badajoz,38.9,-6.9625,185,ta,point,C,"Vaquero, José Manuel; Bravo-Paredes, Nieves; Obregón, María Angeles; Sánchez-Carrasco, Víctor Manuel; Valente, Maria Antónia; Trigo, Ricardo M; Domínguez-Castro, Fernando; Montero-Martín, Javier; Vaquero-Martínez, Javier; Antón, Manuel; García, José Agustín; Gallego, María Cruz (2020): Early meteorological records from BAALAN1 (1866). PANGAEA.",https://doi.pangaea.de/10.1594/PANGAEA.925805,1830,1833,2671,4,/scratch3/PALAEO-RA/daily_data/final/Badajoz/EMOSSv2_Badajoz_18300201-18330715_ta_subdaily_qc.tsv
Zurich,GCOS_Zurich_SNG,Zurich,47.371620,8.543980,418,ta,point,C,PALAEO-RA,,1830,1832,1971,3,/scratch3/PALAEO-RA/daily_data/final/Zurich/PALAEO-RA_Zurich_SNG_18300614-18320331_ta_subdaily_qc.tsv
Ellikon,ZH02_Ellikon,Ellikon an der Thur,47.56213,8.82532,407,ta,point,C,CHIMES,https://doi.org/10.5194/cp-15-1345-2019,1831,1840,9481,10,/scratch3/PALAEO-RA/daily_data/final/Ellikon/CHIMES_Ellikon_18310101-18400630_ta_subdaily_qc.tsv
Zurich,GCOS_Zurich_Horner,Zurich,47.370000,8.538000,410,ta,point,C,PALAEO-RA,,1832,1834,133,3,/scratch3/PALAEO-RA/daily_data/final/Zurich/PALAEO-RA_Zurich_Horner_18320611-18341108_ta_barometer_subdaily_qc.tsv
Dnipro,Dnipro,Dnipro,48.450000,35.050000,98,ta,point,C,UA-UHMI,https://doi.org/10.15407/uhmi.report.01,1833,1839,6572,7,/scratch3/PALAEO-RA/daily_data/final/Dnipro/UA-UHMI_Dnipro_18330113-18390112_ta_subdaily_qc.tsv
Nufenen,GR11_Nufenen,Nufenen,46.5395,9.24468,1580,ta,point,C,CHIMES,https://doi.org/10.5194/cp-15-1345-2019,1834,1846,10311,13,/scratch3/PALAEO-RA/daily_data/final/Nufenen/CHIMES_Nufenen_18341206-18460730_ta_subdaily_qc.tsv
Utzenstorf,BE08_Utzenstorf,Utzenstorf,47.127,7.557,474,ta,point,C,CHIMES,https://doi.org/10.5194/cp-15-1345-2019,1834,1840,6789,7,/scratch3/PALAEO-RA/daily_data/final/Utzenstorf/CHIMES_Utzenstorf_18340101-18401231_ta_subdaily_qc.tsv
Zurich,GCOS_Zurich_Hofmeister,Zurich,47.371620,8.543980,418,ta,point,C,PALAEO-RA,,1834,1841,12076,7,/scratch3/PALAEO-RA/daily_data/final/Zurich/PALAEO-RA_Zurich_Hofmeister_18340910-18411231_ta_subdaily_qc.tsv
Bevers,GR02_Bevers_Bovelin,Bever,46.55309,9.89009,1708,ta,mean,C,CHIMES,https://doi.org/10.5194/cp-15-1345-2019,1835,1836,213,2,/scratch3/PALAEO-RA/daily_data/final/Bevers/CHIMES_Bevers_Bovelin_18351101-18360531_ta_daily_qc.tsv
Utrecht,KNMI-43_Utrecht,Utrecht,52.09,5.12,5,ta,point,C,KNMI,https://www.knmi.nl/nederland-nu/klimatologie/daggegevens/antieke-waarnemingen,1836,1846,15706,11,/scratch3/PALAEO-RA/daily_data/final/Utrecht/KNMI_Utrecht_18360101-18461231_ta_subdaily_qc.tsv
Zurich,ZH01_Zurich_Ulrich,Zürich,47.370000,8.474000,420,ta,point,C,CHIMES,https://doi.org/10.5194/cp-15-1345-2019,1836,1852,20399,14,/scratch3/PALAEO-RA/daily_data/final/Zurich/CHIMES_Zurich_Ulrich_18360101-18521231_ta_subdaily_qc.tsv
Bern,Bern_Benoit,Bern,46.947504,7.450855,542,ta,point,C,GCOS,https://doi.pangaea.de/10.1594/PANGAEA.948258,1837,1853,11285,17,/scratch3/PALAEO-RA/daily_data/final/Bern/GCOS_Bern_Benoit_18371001-18530415_ta_subdaily_qc.tsv
Disentis,GR05_Disentis_Condrau,Disentis,46.70572,8.8546,1150,ta,point,C,CHIMES,https://doi.org/10.5194/cp-15-1345-2019,1837,1840,1785,3,/scratch3/PALAEO-RA/daily_data/final/Disentis/CHIMES_Disentis_Condrau_18370101-18400718_ta_subdaily_qc.tsv
Kherson,Kherson,Kherson,46.633300,32.566700,20,ta,point,C,UA-UHMI,https://doi.org/10.15407/uhmi.report.01,1837,1839,1998,3,/scratch3/PALAEO-RA/daily_data/final/Kherson/UA-UHMI_Kherson_18370113-18390712_ta_subdaily.tsv
Kiev,Kyiv,Kyiv,50.450000,30.503100,183,ta,point,C,UA-UHMI,https://doi.org/10.15407/uhmi.report.01,1837,1841,3368,5,/scratch3/PALAEO-RA/daily_data/final/Kiev/UA-UHMI_Kyiv_18371008-18410312_ta_subdaily.tsv
Luhansk,Luhansk,Luhansk,48.566700,39.250000,62,ta,point,C,UA-UHMI,https://doi.org/10.15407/uhmi.report.01,1837,1837,1939,1,/scratch3/PALAEO-RA/daily_data/final/Luhansk/UA-UHMI_Luhansk_18370413-18371220_ta_subdaily.tsv
Luhansk,Luhansk,Luhansk,48.566700,39.250000,62,ta,point,C,UA-UHMI,https://doi.org/10.15407/uhmi.report.01,1837,1839,3081,3,/scratch3/PALAEO-RA/daily_data/final/Luhansk/UA-UHMI_Luhansk_18371221-18390112_ta_subdaily.tsv
Basel,Basel_Schneider,Basel,47.55594,7.59196,270,ta,point,C,GCOS,https://doi.pangaea.de/10.1594/PANGAEA.948258,1838,1846,2877,9,/scratch3/PALAEO-RA/daily_data/final/Basel/GCOS_Basel_Schneider_18380601-18460909_ta_subdaily_qc.tsv
Dnipro,Dnipro,Dnipro,48.45,35.05,98,ta,point,C,UA-UHMI,https://doi.org/10.15407/uhmi.report.01,1839,1842,4383,4,/scratch3/PALAEO-RA/daily_data/final/Dnipro/UA-UHMI_Dnipro_18390101-18421231_ta_subdaily_qc.tsv
Luhansk,Luhansk,Luhansk,48.566700,39.250000,62,ta,point,C,UA-UHMI,https://doi.org/10.15407/uhmi.report.01,1839,1840,2920,2,/scratch3/PALAEO-RA/daily_data/final/Luhansk/UA-UHMI_Luhansk_18390113-18400112_ta_subdaily.tsv
Odesa,Odesa,Odesa,46.433300,30.766700,43,ta,point,C,UA-UHMI,https://doi.org/10.15407/uhmi.report.01,1839,1840,1598,2,/scratch3/PALAEO-RA/daily_data/final/Odesa/UA-UHMI_Odesa_18390422-18400112_ta_subdaily.tsv
Poltava,Poltava,Poltava,49.6,34.55,160,ta,point,C,UA-UHMI,https://doi.org/10.15407/uhmi.report.01,1839,1839,1095,1,/scratch3/PALAEO-RA/daily_data/final/Poltava/UA-UHMI_Poltava_18390101-18391231_ta_subdaily.tsv
Kharkiv,Kharkiv_university,"Kharkiv, university",50.000000,36.233300,140,ta,point,C,UA-UHMI,https://doi.org/10.15407/uhmi.report.01,1840,1840,1377,1,/scratch3/PALAEO-RA/daily_data/final/Kharkiv/UA-UHMI_Kharkiv-University_18400413-18400912_ta_subdaily.tsv
Kharkiv,Kharkiv_university,"Kharkiv, university",50.000000,36.233300,140,ta,point,C,UA-UHMI,https://doi.org/10.15407/uhmi.report.01,1840,1840,183,1,/scratch3/PALAEO-RA/daily_data/final/Kharkiv/UA-UHMI_Kharkiv-University_18400913-18401112_ta_subdaily.tsv
Luhansk,Luhansk,Luhansk,48.566700,39.250000,62,ta,point,C,UA-UHMI,https://doi.org/10.15407/uhmi.report.01,1840,1869,79386,26,/scratch3/PALAEO-RA/daily_data/final/Luhansk/UA-UHMI_Luhansk_18400101-18691231_ta_subdaily.tsv
Odesa,Odesa,Odesa,46.433300,30.766700,43,ta,point,C,UA-UHMI,https://doi.org/10.15407/uhmi.report.01,1840,1850,22254,11,/scratch3/PALAEO-RA/daily_data/final/Odesa/UA-UHMI_Odesa_18400101-18500613_ta_subdaily.tsv
Poltava,Poltava,Poltava,49.600000,34.550000,160,ta,point,C,UA-UHMI,https://doi.org/10.15407/uhmi.report.01,1840,1846,7671,7,/scratch3/PALAEO-RA/daily_data/final/Poltava/UA-UHMI_Poltava_18400101-18461231_ta_subdaily.tsv
Chur,GR01_Chur_Meyer,Chur,46.84899,9.53237,596,ta,point,C,CHIMES,https://doi.org/10.5194/cp-15-1345-2019,1841,1843,2714,3,/scratch3/PALAEO-RA/daily_data/final/Chur/CHIMES_Chur_Meyer_18410903-18430309_ta_subdaily_qc.tsv
Gottstatt,BE09_Gottstatt,Gottstadt,47.13798,7.31339,436,ta,point,C,CHIMES,https://doi.org/10.5194/cp-15-1345-2019,1841,1847,5543,7,/scratch3/PALAEO-RA/daily_data/final/Gottstatt/CHIMES_Gottstatt_18410101-18470228_ta_subdaily_qc.tsv
Odesa,Odesa_horticulture,"Odesa, horticulture",46.460000,30.680000,35,ta,point,C,UA-UHMI,https://doi.org/10.15407/uhmi.report.01,1841,1853,8601,10,/scratch3/PALAEO-RA/daily_data/final/Odesa/UA-UHMI_Odesa_horticulture_18411013-18530630_ta_subdaily.tsv
Uetliberg,ZH04_Uetliberg,Uetliberg,47.34974,8.49077,870,ta,point,C,CHIMES,https://doi.org/10.5194/cp-15-1345-2019,1841,1863,29080,21,/scratch3/PALAEO-RA/daily_data/final/Uetliberg/CHIMES_Uetliberg_18410801-18631130_ta_subdaily_qc.tsv
Bolzano,Bolzano,Bolzano/Bozen,46.5,11.354,275,ta,point,C,PALAEO-RA,,1842,1849,8675,8,/scratch3/PALAEO-RA/daily_data/final/Bolzano/PALAEO-RA_Bolzano_18420101-18491231_ta_subdaily_qc.tsv
Fontaines,NE02_Fontaines,Fontaines,47.04398,6.90086,767,ta,point,C,CHIMES,https://doi.org/10.5194/cp-15-1345-2019,1843,1862,20141,20,/scratch3/PALAEO-RA/daily_data/final/Fontaines/CHIMES_Fontaines_18430501-18620930_ta_subdaily_qc.tsv
Kharkiv,Kharkiv_university,"Kharkiv, university",50.000000,36.233300,140,ta,point,C,UA-UHMI,https://doi.org/10.15407/uhmi.report.01,1843,1845,4178,3,/scratch3/PALAEO-RA/daily_data/final/Kharkiv/UA-UHMI_Kharkiv-University_18430126-18450112_ta_subdaily.tsv
Tegerfelden,AG02_Tegerfelden,Tegerfelden,47.559,8.285,364,ta,point,C,CHIMES,https://doi.org/10.5194/cp-15-1345-2019,1843,1853,10920,10,/scratch3/PALAEO-RA/daily_data/final/Tegerfelden/CHIMES_Tegerfelden_18430101-18531231_ta_subdaily_qc.tsv
Zug,ZG01_Zug,Zug,47.16589,8.51537,424,ta,point,C,CHIMES,https://doi.org/10.5194/cp-15-1345-2019,1843,1873,22216,31,/scratch3/PALAEO-RA/daily_data/final/Zug/CHIMES_Zug_18430601-18731231_ta_subdaily_qc.tsv
Armagh,TG_SOUID_146811,ArmaghObservatory,54.35,-6.65,62,ta,mean,C,ECA&D,knmi-ecad-assets-prd.s3.amazonaws.com/download/ECA_nonblend_tg.zip,1844,2024,65832,181,/scratch3/PALAEO-RA/daily_data/final/Armagh/ECA&D_Armagh_18440101-20241231_ta_daily_qc.tsv
Kamianets,Kamianets_Podilskyi,Kamianets-Podilskyi,48.666700,26.583300,228,ta,point,C,UA-UHMI,https://doi.org/10.15407/uhmi.report.01,1844,1848,6819,5,/scratch3/PALAEO-RA/daily_data/final/Kamianets/UA-UHMI_Kamianets_Podilskyi_18440413-18481212_ta_subdaily.tsv
Luzern,LU01_Luzern_Schwytzer,Luzern,47.05242,8.30593,439,ta,point,C,CHIMES,https://doi.org/10.5194/cp-15-1345-2019,1844,1864,8410,17,/scratch3/PALAEO-RA/daily_data/final/Luzern/CHIMES_Luzern_Schwytzer_18440101-18641231_ta_subdaily_qc.tsv
Kharkiv,Kharkiv_university,"Kharkiv, university",50.000000,36.233300,140,ta,point,C,UA-UHMI,https://doi.org/10.15407/uhmi.report.01,1845,1847,6549,3,/scratch3/PALAEO-RA/daily_data/final/Kharkiv/UA-UHMI_Kharkiv-University_18450101-18471231_ta_subdaily.tsv
Poltava,Poltava,Poltava,49.600000,34.550000,160,ta,point,C,UA-UHMI,https://doi.org/10.15407/uhmi.report.01,1847,1865,20717,19,/scratch3/PALAEO-RA/daily_data/final/Poltava/UA-UHMI_Poltava_18470101-18651130_ta_subdaily.tsv
Raciborz,Raciborz,Przybylak_Raciborz,50.3667,18.1833,206.8,ta,mean,C,"Programm der Königlichen Gymnasien zu Ratibor für die Zeit von Ostern 1879 bis dahin 1880, Ratibor 1880; Die meteorologischen Verhältnisse von Ratibor, auf Grund der Monatstabellen der meteorologischen",,1848,1879,11688,32,/scratch3/PALAEO-RA/daily_data/final/Raciborz/Przybylak_Raciborz_18480101-18791231_ta_daily_qc.tsv
Chur,GR01_Chur_Herold,Chur,46.84899,9.53237,596,ta,point,C,CHIMES,https://doi.org/10.5194/cp-15-1345-2019,1849,1857,8843,9,/scratch3/PALAEO-RA/daily_data/final/Chur/CHIMES_Chur_Herold_18491201-18571231_ta_subdaily_qc.tsv
Morges,VD04_Morges,Morges,46.501,6.488,383,ta,point,C,CHIMES,https://doi.org/10.5194/cp-15-1345-2019,1849,1854,7397,6,/scratch3/PALAEO-RA/daily_data/final/Morges/CHIMES_Morges_18491101-18541130_ta_subdaily_qc.tsv
Zurich,Zurich_NGZ,Zürich,47.372120,8.550080,442,ta,mean,C,GCOS,https://doi.pangaea.de/10.1594/PANGAEA.948258,1849,1851,1095,3,/scratch3/PALAEO-RA/daily_data/final/Zurich/GCOS_Zurich_NGZ_18490101-18511231_ta_daily_qc.tsv
DenHelder,KNMI-002_DenHelder,DenHelder,52.9331,4.75,1,ta,point,C,KNMI,https://www.knmi.nl/nederland-nu/klimatologie/daggegevens/antieke-waarnemingen,1850,1905,60357,56,/scratch3/PALAEO-RA/daily_data/final/DenHelder/KNMI_DenHelder_18501201-19051231_ta_subdaily.tsv
Dnipro,Dnipro,Dnipro,48.45,35.05,98,ta,point,C,UA-UHMI,https://doi.org/10.15407/uhmi.report.01,1850,1852,3192,3,/scratch3/PALAEO-RA/daily_data/final/Dnipro/UA-UHMI_Dnipro_18500101-18521231_ta_subdaily_qc.tsv
Groningen,KNMI-001_Groningen,Groningen,53.1844,6.6006,7,ta,point,C,KNMI,https://www.knmi.nl/nederland-nu/klimatologie/daggegevens/antieke-waarnemingen,1850,1905,60338,56,/scratch3/PALAEO-RA/daily_data/final/Groningen/KNMI_Groningen_18501201-19051231_ta_subdaily_qc.tsv
Utrecht,KNMI-155_Utrecht,Utrecht155,52.09,5.12,5,ta,point,C,KNMI,https://www.knmi.nl/nederland-nu/klimatologie/daggegevens/antieke-waarnemingen,1850,1896,55239,47,/scratch3/PALAEO-RA/daily_data/final/Utrecht/KNMI_Utrecht155_18501201-18961231_ta_subdaily_qc.tsv
Utrecht,KNMI-155_Utrecht,Utrecht,52.09,5.12,5,ta,point,C,KNMI,https://www.knmi.nl/nederland-nu/klimatologie/daggegevens/antieke-waarnemingen,1850,1896,55239,47,/scratch3/PALAEO-RA/daily_data/final/Utrecht/KNMI_Utrecht_18501201-18961231_ta_subdaily_qc.tsv
Bern,Bern_Wolf,Bern,46.950936,7.440383,551,ta,point,C,GCOS,https://doi.pangaea.de/10.1594/PANGAEA.948258,1851,1855,10402,5,/scratch3/PALAEO-RA/daily_data/final/Bern/GCOS_Bern_Wolf_18510501-18550526_ta_subdaily_qc.tsv
Burgdorf,Burgdorf,Burgdorf,47.05686,7.62793,538,ta,point,C,GCOS,https://doi.pangaea.de/10.1594/PANGAEA.948258,1851,1864,11481,11,/scratch3/PALAEO-RA/daily_data/final/Burgdorf/GCOS_Burgdorf_18510501-18641231_ta_subdaily_qc.tsv
Halle,TG_SOUID_181086,HalleStadt,51.483056,11.966667,102,ta,mean,C,ECA&D,knmi-ecad-assets-prd.s3.amazonaws.com/download/ECA_nonblend_tg.zip,1851,1966,41657,116,/scratch3/PALAEO-RA/daily_data/final/Halle/ECA&D_Halle_18510101-19661231_ta_daily.tsv
Zurich,GCOS_Zurich_Hornig,Zurich,47.371620,8.543980,418,ta,point,C,PALAEO-RA,,1851,1852,776,2,/scratch3/PALAEO-RA/daily_data/final/Zurich/PALAEO-RA_Zurich_Hornig_18511020-18520430_ta_subdaily_qc.tsv
Kuesnacht,Kuesnacht,Küsnacht,47.31701,8.58323,420,ta,point,C,GCOS,https://doi.pangaea.de/10.1594/PANGAEA.948258,1852,1856,8537,5,/scratch3/PALAEO-RA/daily_data/final/Kuesnacht/GCOS_Kuesnacht_18520111-18561115_ta_subdaily_qc.tsv
Maastricht,KNMI-007_Maastricht,Maastricht,50.851368,5.690972,49,ta,point,C,KNMI,https://www.knmi.nl/nederland-nu/klimatologie/daggegevens/antieke-waarnemingen,1852,1905,59704,54,/scratch3/PALAEO-RA/daily_data/final/Maastricht/KNMI_Maastricht_18520101-19051231_ta_subdaily_qc.tsv
Odesa,Odesa_horticulture,"Odesa, horticulture",46.460000,30.680000,35,ta,point,C,UA-UHMI,https://doi.org/10.15407/uhmi.report.01,1853,1854,1624,2,/scratch3/PALAEO-RA/daily_data/final/Odesa/UA-UHMI_Odesa_horticulture_18530701-18541231_ta_subdaily.tsv
Putbus,TG_SOUID_127464,Putbus,54.365556,13.478333,40,ta,mean,C,ECA&D,knmi-ecad-assets-prd.s3.amazonaws.com/download/ECA_nonblend_tg.zip,1853,2024,39463,113,/scratch3/PALAEO-RA/daily_data/final/Putbus/ECA&D_Putbus_18530701-20241231_ta_daily.tsv
Chur,GR01_Chur_Unknown,Chur,46.84899,9.53237,596,ta,point,C,CHIMES,https://doi.org/10.5194/cp-15-1345-2019,1854,1858,1699,4,/scratch3/PALAEO-RA/daily_data/final/Chur/CHIMES_Chur_Unknown_18540901-18580430_ta_subdaily_qc.tsv
Vlissingen,KNMI-54_Vlissingen,Vlissingen2,52.453667,4.570913,1,ta,point,C,KNMI,https://www.knmi.nl/nederland-nu/klimatologie/daggegevens/antieke-waarnemingen,1854,1905,55817,52,/scratch3/PALAEO-RA/daily_data/final/Vlissingen/KNMI_Vlissingen2_18541201-19051231_ta_subdaily_qc.tsv
Bern,Bern_Koch,Bern,46.947314,7.446542,546,ta,point,C,GCOS,https://doi.pangaea.de/10.1594/PANGAEA.948258,1855,1858,3568,4,/scratch3/PALAEO-RA/daily_data/final/Bern/GCOS_Bern_Koch_18551201-18600630_ta_subdaily_qc.tsv
Dnipro,Dnipro,Dnipro,48.45,35.05,98,ta,point,C,UA-UHMI,https://doi.org/10.15407/uhmi.report.01,1855,1855,1095,1,/scratch3/PALAEO-RA/daily_data/final/Dnipro/UA-UHMI_Dnipro_18550101-18551231_ta_subdaily_qc.tsv
Vienna,TG_SOUID_235424,WienHoheWarte,48.248056,16.355833,198,ta,mean,C,ECA&D,knmi-ecad-assets-prd.s3.amazonaws.com/download/ECA_nonblend_tg.zip,1855,2024,61330,170,/scratch3/PALAEO-RA/daily_data/final/Vienna/ECA&D_Vienna_HoheWarte_18550201-20240331_ta_daily.tsv
Kiev,Kyiv,Kyiv,50.450000,30.503100,183,ta,point,C,UA-UHMI,https://doi.org/10.15407/uhmi.report.01,1856,1869,20317,14,/scratch3/PALAEO-RA/daily_data/final/Kiev/UA-UHMI_Kyiv_18560101-18691231_ta_subdaily.tsv
Odesa,Odesa_horticulture,"Odesa, horticulture",46.460000,30.680000,35,ta,point,C,UA-UHMI,https://doi.org/10.15407/uhmi.report.01,1856,1856,264,1,/scratch3/PALAEO-RA/daily_data/final/Odesa/UA-UHMI_Odesa_horticulture_18560101-18560331_ta_subdaily.tsv
Odesa,Odesa_horticulture,"Odesa, horticulture",46.460000,30.680000,35,ta,point,C,UA-UHMI,https://doi.org/10.15407/uhmi.report.01,1856,1859,3811,4,/scratch3/PALAEO-RA/daily_data/final/Odesa/UA-UHMI_Odesa_horticulture_18560401-18591231_ta_subdaily.tsv
Bevers,GR02_Bevers_Kraettli,Bever,46.55,9.886,1714,ta,point,C,CHIMES,https://doi.org/10.5194/cp-15-1345-2019,1857,1858,1365,2,/scratch3/PALAEO-RA/daily_data/final/Bevers/CHIMES_Bevers_Kraettli_18570101-18580331_ta_subdaily_qc.tsv
Winterthur,Winterthur,Winterthur,47.49922,8.72897,443,ta,point,C,GCOS,https://doi.pangaea.de/10.1594/PANGAEA.948258,1857,1867,9393,11,/scratch3/PALAEO-RA/daily_data/final/Winterthur/GCOS_Winterthur_18571101-18670228_ta_subdaily_qc.tsv
Chur,GR01_Chur_Wehrli,Chur,46.85,9.53,593,ta,point,C,CHIMES,https://doi.org/10.5194/cp-15-1345-2019,1858,1861,4383,4,/scratch3/PALAEO-RA/daily_data/final/Chur/CHIMES_Chur_Wehrli_18580101-18611231_ta_subdaily_qc.tsv
Disentis,GR05_Disentis_Carigiet,Disentis,46.70682,8.85599,1159,ta,point,C,CHIMES,https://doi.org/10.5194/cp-15-1345-2019,1858,1859,440,2,/scratch3/PALAEO-RA/daily_data/final/Disentis/CHIMES_Disentis_Carigiet_18581204-18590430_ta_subdaily_qc.tsv
Hernosand,TG_SOUID_136698,Harnosand,62.633056,17.933056,8,ta,mean,C,ECA&D,knmi-ecad-assets-prd.s3.amazonaws.com/download/ECA_nonblend_tg.zip,1858,2024,60321,167,/scratch3/PALAEO-RA/daily_data/final/Hernosand/ECA&D_Harnosand_18581101-20241231_ta_daily.tsv
Karlstad,TG_SOUID_136152,Karlstad,59.35,13.466667,46,ta,mean,C,ECA&D,knmi-ecad-assets-prd.s3.amazonaws.com/download/ECA_nonblend_tg.zip,1858,2008,36171,102,/scratch3/PALAEO-RA/daily_data/final/Karlstad/ECA&D_Karlstad_18581201-20080930_ta_daily.tsv
Kiev,Kyiv_arboretum,"Kyiv, arboretum",50.430000,30.430000,143,ta,point,C,UA-UHMI,https://doi.org/10.15407/uhmi.report.01,1858,1862,5096,5,/scratch3/PALAEO-RA/daily_data/final/Kiev/UA-UHMI_Kyiv_arboretum_18580101-18620831_ta_subdaily.tsv
Osijek,TG_SOUID_105201,Osijek,45.533056,18.633056,88,ta,mean,C,ECA&D,knmi-ecad-assets-prd.s3.amazonaws.com/download/ECA_nonblend_tg.zip,1858,2021,50739,142,/scratch3/PALAEO-RA/daily_data/final/Osijek/ECA&D_Osijek_18580301-20211231_ta_daily.tsv
Umea,TG_SOUID_136902,Umea,63.83,20.28,14,ta,mean,C,ECA&D,knmi-ecad-assets-prd.s3.amazonaws.com/download/ECA_nonblend_tg.zip,1858,1979,44049,122,/scratch3/PALAEO-RA/daily_data/final/Umea/ECA&D_Umea_18581101-19790930_ta_daily.tsv
Haparanda,TG_SOUID_137214,Haparanda,65.826944,24.143889,8,ta,mean,C,ECA&D,knmi-ecad-assets-prd.s3.amazonaws.com/download/ECA_nonblend_tg.zip,1859,2012,55827,154,/scratch3/PALAEO-RA/daily_data/final/Haparanda/ECA&D_Haparanda_18590716-20121231_ta_daily.tsv
Odesa,Odesa,Odesa,46.433300,30.766700,43,ta,point,C,UA-UHMI,https://doi.org/10.15407/uhmi.report.01,1859,1869,7533,9,/scratch3/PALAEO-RA/daily_data/final/Odesa/UA-UHMI_Odesa_18591101-18691231_ta_subdaily.tsv
Pitea,TG_SOUID_137112,Pitea,65.319722,21.49,9,ta,mean,C,ECA&D,knmi-ecad-assets-prd.s3.amazonaws.com/download/ECA_nonblend_tg.zip,1859,2024,59359,166,/scratch3/PALAEO-RA/daily_data/final/Pitea/ECA&D_Pitea_18590707-20241231_ta_daily.tsv
Beatenberg,BE04_Beatenberg,Beatenberg,46.698,7.794,1150,ta,point,C,CHIMES,https://doi.org/10.5194/cp-15-1345-2019,1860,1863,3741,4,/scratch3/PALAEO-RA/daily_data/final/Beatenberg/CHIMES_Beatenberg_18600701-18631130_ta_subdaily_qc.tsv
Bern,Bern_Reinhard,Bern,46.947219,7.451096,585,ta,point,C,GCOS,https://doi.pangaea.de/10.1594/PANGAEA.948258,1860,1863,3375,4,/scratch3/PALAEO-RA/daily_data/final/Bern/GCOS_Bern_Reinhard_18601101-18631130_ta_subdaily_qc.tsv
Chur,GR01_Chur_Buol,Chur,46.84899,9.53237,596,ta,point,C,CHIMES,https://doi.org/10.5194/cp-15-1345-2019,1860,1865,4376,6,/scratch3/PALAEO-RA/daily_data/final/Chur/CHIMES_Chur_Buol_18600101-18651231_ta_subdaily_qc.tsv
Falun,TG_SOUID_136437,Falun,60.616667,15.616667,160,ta,mean,C,ECA&D,knmi-ecad-assets-prd.s3.amazonaws.com/download/ECA_nonblend_tg.zip,1860,2024,60031,165,/scratch3/PALAEO-RA/daily_data/final/Falun/ECA&D_Falun_18600101-20241231_ta_daily_qc.tsv
Jokkmokk,TG_SOUID_137307,Jokkmokk,66.629722,19.64,254,ta,mean,C,ECA&D,knmi-ecad-assets-prd.s3.amazonaws.com/download/ECA_nonblend_tg.zip,1860,2018,56879,159,/scratch3/PALAEO-RA/daily_data/final/Jokkmokk/ECA&D_Jokkmokk_18601101-20180630_ta_daily.tsv
Rovereto,Europe_Rovereto_3,Rovereto,45.9,11.05,210,ta,point,C,PALAEO-RA,,1860,1868,204,9,/scratch3/PALAEO-RA/daily_data/final/Rovereto/PALAEO-RA_Rovereto_Unknown_18600701-18681231_ta_subdaily_qc.tsv
Saanen,BE07_Saanen,Saanen,46.49,7.26,1025,ta,point,C,CHIMES,https://doi.org/10.5194/cp-15-1345-2019,1860,1862,1309,3,/scratch3/PALAEO-RA/daily_data/final/Saanen/CHIMES_Saanen_18600901-18620228_ta_subdaily_qc.tsv
Stensele,TG_SOUID_137076,Stensele,65.066667,17.166389,325,ta,mean,C,ECA&D,knmi-ecad-assets-prd.s3.amazonaws.com/download/ECA_nonblend_tg.zip,1860,2004,51131,145,/scratch3/PALAEO-RA/daily_data/final/Stensele/ECA&D_Stensele_18600501-20041217_ta_daily.tsv
Zurich,Zurich_Bruegger,Zürich,47.371011,8.533664,420,ta,point,C,GCOS,https://doi.org/10.1594/PANGAEA.948258,1860,1866,763,6,/scratch3/PALAEO-RA/daily_data/final/Zurich/GCOS_Zurich_Bruegger_18600701-18660414_ta_subdaily_qc.tsv
Aberdeen,DWRUK_ABERDEEN,Aberdeen Observatory,57.16413,-2.10082,20,ta,point,C,DWR_UKMO,DOI 10.5281/zenodo.5940391,1861,1875,2021,7,/scratch3/PALAEO-RA/daily_data/final/Aberdeen/WRDv2-2_Aberdeen_18610301-18750331_ta_barometer_subdaily.tsv
Aberdeen,DWRUK_ABERDEEN,Aberdeen Observatory,57.164128,-2.100822,20,ta,point,C,DWR_UKMO,DOI 10.5281/zenodo.5940391,1861,1875,4787,15,/scratch3/PALAEO-RA/daily_data/final/Aberdeen/WRDv2-2_Aberdeen_18610301-18750331_ta_subdaily_qc.tsv
Ardrossan,DWRUK_ARDROSSAN,Ardrossan,55.64029,-4.81653,2,ta,point,C,DWR_UKMO,DOI 10.5281/zenodo.5940391,1861,1875,1859,7,/scratch3/PALAEO-RA/daily_data/final/Ardrossan/WDRv2.2_Ardrossan_18610301-18750331_ta_barometer_subdaily.tsv
Ardrossan,DWRUK_ARDROSSAN,Ardrossan,55.64029,-4.81653,2,ta,point,C,DWR_UKMO,DOI 10.5281/zenodo.5940391,1861,1875,4549,15,/scratch3/PALAEO-RA/daily_data/final/Ardrossan/WDRv2.2_Ardrossan_18610301-18750331_ta_subdaily.tsv
