station_source,variable,folder,start,end,span_days,span_years,covered_days,n_files,n_blocks,max_gap_days,blocks,file_list
Regensburg,w,Regensburg,1781-01-09,1791-12-31,4009,10.98,4009,1,1,0,1781-01-09..1791-12-31,/scratch3/PALAEO-RA/daily_data/final/Regensburg/Regensburg_17810109-17911231_w_subdaily.tsv
Rome,dd,Rome,1782-01-01,1792-12-31,4018,11.00,4018,1,1,0,1782-01-01..1792-12-31,/scratch3/PALAEO-RA/daily_data/final/Rome/Rome_17820101-17921231_dd_subdaily_qc.tsv
Rome,eee,Rome,1782-01-01,1792-12-31,4018,11.00,4018,1,1,0,1782-01-01..1792-12-31,/scratch3/PALAEO-RA/daily_data/final/Rome/Rome_17820101-17921231_eee_subdaily_qc.tsv
Rome,p,Rome,1782-01-01,1792-12-31,4018,11.00,4018,2,1,0,1782-01-01..1792-12-31,/scratch3/PALAEO-RA/daily_data/final/Rome/Rome_17820101-17921231_p_subdaily_qc.tsv|/scratch3/PALAEO-RA/daily_data/final/Rome/Rome_17870101-17881231_p_daily_qc.tsv
Rome,rr,Rome,1782-01-01,1792-12-31,4018,11.00,4018,1,1,0,1782-01-01..1792-12-31,/scratch3/PALAEO-RA/daily_data/final/Rome/Rome_17820101-17921231_rr_subdaily_qc.tsv
Rome,ta,Rome,1782-01-01,1792-12-31,4018,11.00,4018,2,1,0,1782-01-01..1792-12-31,/scratch3/PALAEO-RA/daily_data/final/Rome/Rome_17820101-17921231_ta_subdaily_qc.tsv|/scratch3/PALAEO-RA/daily_data/final/Rome/Rome_17870101-17881231_ta_daily_qc.tsv
Rome,w,Rome,1782-01-01,1792-12-31,4018,11.00,4018,1,1,0,1782-01-01..1792-12-31,/scratch3/PALAEO-RA/daily_data/final/Rome/Rome_17820101-17921231_w_subdaily.tsv
Rovereto_1,p,Rovereto,1782-03-24,1839-08-26,20974,57.42,20974,1,1,0,1782-03-24..1839-08-26,/scratch3/PALAEO-RA/daily_data/final/Rovereto/Rovereto_1_17820324-18390826_p_subdaily_qc.tsv
Rovereto_1,ta,Rovereto,1782-02-14,1839-08-27,21013,57.53,21013,1,1,0,1782-02-14..1839-08-27,/scratch3/PALAEO-RA/daily_data/final/Rovereto/Rovereto_1_17820214-18390827_ta_subdaily_qc.tsv
Rovereto_2,dd,Rovereto,1827-01-01,1829-12-30,1095,3.00,1095,1,1,0,1827-01-01..1829-12-30,/scratch3/PALAEO-RA/daily_data/final/Rovereto/Rovereto_2_18270101-18291230_dd_subdaily_qc.tsv
Rovereto_2,p,Rovereto,1827-01-01,1829-12-30,1095,3.00,1095,1,1,0,1827-01-01..1829-12-30,/scratch3/PALAEO-RA/daily_data/final/Rovereto/Rovereto_2_18270101-18291230_p_subdaily_qc.tsv
Rovereto_2,ta,Rovereto,1827-01-01,1829-12-30,1095,3.00,1095,1,1,0,1827-01-01..1829-12-30,/scratch3/PALAEO-RA/daily_data/final/Rovereto/Rovereto_2_18270101-18291230_ta_subdaily_qc.tsv
Rovereto_3,p,Rovereto,1860-07-01,1868-12-31,3106,8.50,3106,1,1,0,1860-07-01..1868-12-31,/scratch3/PALAEO-RA/daily_data/final/Rovereto/Rovereto_3_18600701-18681231_p_subdaily_qc.tsv
Rovereto_3,ta,Rovereto,1860-07-01,1868-12-31,3106,8.50,3106,1,1,0,1860-07-01..1868-12-31,/scratch3/PALAEO-RA/daily_data/final/Rovereto/Rovereto_3_18600701-18681231_ta_subdaily_qc.tsv
Salzburg,p,Salzburg,1797-11-18,1798-04-17,151,0.41,151,1,1,0,1797-11-18..1798-04-17,/scratch3/PALAEO-RA/daily_data/final/Salzburg/Salzburg_17971118-17980417_p_subdaily_qc.tsv
Salzburg,ta,Salzburg,1797-11-18,1798-04-17,151,0.41,151,1,1,0,1797-11-18..1798-04-17,/scratch3/PALAEO-RA/daily_data/final/Salzburg/Salzburg_17971118-17980417_ta_subdaily_qc.tsv
Sevilla_Matute,Tn,Sevilla,1803-10-01,1806-12-31,1188,3.25,1188,1,1,0,1803-10-01..1806-12-31,/scratch3/PALAEO-RA/daily_data/final/Sevilla/Sevilla_Matute_18031001-18061231_Tn_daily_qc.tsv
Sevilla_Matute,Tx,Sevilla,1803-10-01,1806-12-31,1188,3.25,1188,1,1,0,1803-10-01..1806-12-31,/scratch3/PALAEO-RA/daily_data/final/Sevilla/Sevilla_Matute_18031001-18061231_Tx_daily_qc.tsv
Sevilla_Matute,dd,Sevilla,1803-10-01,1830-02-06,9626,26.36,7537,2,2,2089,1803-10-01..1806-12-31; 1812-09-20..1830-02-06,/scratch3/PALAEO-RA/daily_data/final/Sevilla/Sevilla_Matute_18031001-18061231_dd_daily_qc.tsv|/scratch3/PALAEO-RA/daily_data/final/Sevilla/Sevilla_Matute_18120920-18300206_dd_subdaily_qc.tsv
Sevilla_Matute,p,Sevilla,1803-10-01,1830-02-06,9626,26.36,7537,2,2,2089,1803-10-01..1806-12-31; 1812-09-20..1830-02-06,/scratch3/PALAEO-RA/daily_data/final/Sevilla/Sevilla_Matute_18031001-18061231_p_daily_qc.tsv|/scratch3/PALAEO-RA/daily_data/final/Sevilla/Sevilla_Matute_18120920-18300206_p_subdaily_qc.tsv
Sevilla_Matute,ta,Sevilla,1812-09-20,1830-02-06,6349,17.38,6349,1,1,0,1812-09-20..1830-02-06,/scratch3/PALAEO-RA/daily_data/final/Sevilla/Sevilla_Matute_18120920-18300206_ta_subdaily_qc.tsv
Sheffield,ta,Sheffield,1883-01-02,2024-12-31,51864,142.00,51864,1,1,0,1883-01-02..2024-12-31,/scratch3/PALAEO-RA/daily_data/final/Sheffield/Sheffield_18830102-20241231_ta_daily.tsv
Simferopol,ta,Simferopol,1886-06-01,2024-12-31,50618,138.59,50618,1,1,0,1886-06-01..2024-12-31,/scratch3/PALAEO-RA/daily_data/final/Simferopol/Simferopol_18860601-20241231_ta_daily.tsv
Sochi,ta,Sochi,1874-10-13,2019-06-30,52856,144.71,52856,1,1,0,1874-10-13..2019-06-30,/scratch3/PALAEO-RA/daily_data/final/Sochi/Sochi_18741013-20190630_ta_daily.tsv
Sonnblick,ta,Sonnblick,1886-10-01,2024-03-31,50221,137.50,50221,1,1,0,1886-10-01..2024-03-31,/scratch3/PALAEO-RA/daily_data/final/Sonnblick/Sonnblick_18861001-20240331_ta_daily.tsv
Spydeberg,dd,Spydeberg,1783-01-01,1786-12-31,1461,4.00,1461,1,1,0,1783-01-01..1786-12-31,/scratch3/PALAEO-RA/daily_data/final/Spydeberg/Spydeberg_17830101-17861231_dd_subdaily_qc.tsv
Spydeberg,p,Spydeberg,1783-01-01,1786-12-31,1461,4.00,1461,1,1,0,1783-01-01..1786-12-31,/scratch3/PALAEO-RA/daily_data/final/Spydeberg/Spydeberg_17830101-17861231_p_subdaily_qc.tsv
Spydeberg,ta,Spydeberg,1783-01-01,1786-12-31,1461,4.00,1461,1,1,0,1783-01-01..1786-12-31,/scratch3/PALAEO-RA/daily_data/final/Spydeberg/Spydeberg_17830101-17861231_ta_subdaily_qc.tsv
Spydeberg,w,Spydeberg,1783-01-01,1786-12-31,1461,4.00,1461,1,1,0,1783-01-01..1786-12-31,/scratch3/PALAEO-RA/daily_data/final/Spydeberg/Spydeberg_17830101-17861231_w_subdaily.tsv
StPetersburg,dd,StPetersburg,1782-12-30,1793-01-11,3666,10.04,3666,1,1,0,1782-12-30..1793-01-11,/scratch3/PALAEO-RA/daily_data/final/StPetersburg/StPetersburg_17821230-17930111_dd_subdaily_qc.tsv
StPetersburg,p,StPetersburg,1782-12-30,1821-12-31,14246,39.00,9866,2,2,4380,1782-12-30..1793-01-11; 1805-01-10..1821-12-31,/scratch3/PALAEO-RA/daily_data/final/StPetersburg/StPetersburg_17821230-17930111_p_subdaily_qc.tsv|/scratch3/PALAEO-RA/daily_data/final/StPetersburg/StPetersburg_18050110-18211231_p_subdaily_qc.tsv
StPetersburg,ta,StPetersburg,1743-03-04,2024-12-31,102937,281.83,102571,4,2,366,1743-03-04..1879-12-31; 1881-01-01..2024-12-31,/scratch3/PALAEO-RA/daily_data/final/StPetersburg/StPetersburg_17430304-18791231_ta_daily_qc.tsv|/scratch3/PALAEO-RA/daily_data/final/StPetersburg/StPetersburg_17821230-17930111_ta_subdaily_qc.tsv|/scratch3/PALAEO-RA/daily_data/final/StPetersburg/StPetersburg_18050110-18211231_ta_subdaily_qc.tsv|/scratch3/PALAEO-RA/daily_data/final/StPetersburg/StPetersburg_18810101-20241231_ta_daily.tsv
StZeno,dd,StZeno,1781-01-01,1781-12-31,365,1.00,365,1,1,0,1781-01-01..1781-12-31,/scratch3/PALAEO-RA/daily_data/final/StZeno/StZeno_17810101-17811231_dd_subdaily_qc.tsv
StZeno,p,StZeno,1781-01-01,1781-12-31,365,1.00,365,1,1,0,1781-01-01..1781-12-31,/scratch3/PALAEO-RA/daily_data/final/StZeno/StZeno_17810101-17811231_p_subdaily_qc.tsv
StZeno,ta,StZeno,1781-01-01,1781-12-31,365,1.00,365,1,1,0,1781-01-01..1781-12-31,/scratch3/PALAEO-RA/daily_data/final/StZeno/StZeno_17810101-17811231_ta_subdaily_qc.tsv
StZeno,w,StZeno,1781-01-01,1781-12-31,365,1.00,365,1,1,0,1781-01-01..1781-12-31,/scratch3/PALAEO-RA/daily_data/final/StZeno/StZeno_17810101-17811231_w_subdaily.tsv
Stensele,ta,Stensele,1860-05-01,2004-12-17,52826,144.63,52826,1,1,0,1860-05-01..2004-12-17,/scratch3/PALAEO-RA/daily_data/final/Stensele/Stensele_18600501-20041217_ta_daily.tsv
Stockholm,p,Stockholm,1756-01-01,1880-12-31,45656,125.00,45656,2,1,0,1756-01-01..1880-12-31,/scratch3/PALAEO-RA/daily_data/final/Stockholm/Stockholm_17560101-18801231_p_daily_qc.tsv|/scratch3/PALAEO-RA/daily_data/final/Stockholm/Stockholm_17830101-17921231_p_subdaily_qc.tsv
Stockholm,ta,Stockholm,1756-01-01,2024-03-31,97976,268.25,97976,3,1,0,1756-01-01..2024-03-31,/scratch3/PALAEO-RA/daily_data/final/Stockholm/Stockholm_17560101-18801231_ta_daily_qc.tsv|/scratch3/PALAEO-RA/daily_data/final/Stockholm/Stockholm_17560101-20240331_ta_daily.tsv|/scratch3/PALAEO-RA/daily_data/final/Stockholm/Stockholm_17830101-17921231_ta_subdaily_qc.tsv
Strasbourg,p,Strasbourg,1769-10-02,1772-01-31,852,2.33,852,1,1,0,1769-10-02..1772-01-31,/scratch3/PALAEO-RA/daily_data/final/Strasbourg/Strasbourg_17691002-17720131_p_subdaily_qc.tsv
Strasbourg,ta,Strasbourg,1769-10-02,1772-01-31,852,2.33,852,1,1,0,1769-10-02..1772-01-31,/scratch3/PALAEO-RA/daily_data/final/Strasbourg/Strasbourg_17691002-17720131_ta_subdaily_qc.tsv
Tbilisi,ta,Tbilisi,1881-01-01,2024-12-31,52595,144.00,52595,1,1,0,1881-01-01..2024-12-31,/scratch3/PALAEO-RA/daily_data/final/Tbilisi/Tbilisi_18810101-20241231_ta_daily.tsv
Tegernsee,dd,Tegernsee,1781-01-01,1788-12-31,2922,8.00,2922,1,1,0,1781-01-01..1788-12-31,/scratch3/PALAEO-RA/daily_data/final/Tegernsee/Tegernsee_17810101-17881231_dd_subdaily_qc.tsv
Tegernsee,p,Tegernsee,1781-01-01,1788-12-31,2922,8.00,2557,2,2,365,1781-01-01..1786-12-31; 1788-01-01..1788-12-31,/scratch3/PALAEO-RA/daily_data/final/Tegernsee/Tegernsee_17810101-17861231_p_subdaily_qc.tsv|/scratch3/PALAEO-RA/daily_data/final/Tegernsee/Tegernsee_17880101-17881231_p_daily_qc.tsv
Tegernsee,ta,Tegernsee,1781-01-01,1788-12-31,2922,8.00,2557,2,2,365,1781-01-01..1786-12-31; 1788-01-01..1788-12-31,/scratch3/PALAEO-RA/daily_data/final/Tegernsee/Tegernsee_17810101-17861231_ta_subdaily_qc.tsv|/scratch3/PALAEO-RA/daily_data/final/Tegernsee/Tegernsee_17880101-17881231_ta_daily_qc.tsv
Tegernsee,w,Tegernsee,1781-01-01,1788-12-31,2922,8.00,2922,1,1,0,1781-01-01..1788-12-31,/scratch3/PALAEO-RA/daily_data/final/Tegernsee/Tegernsee_17810101-17881231_w_subdaily.tsv
TiziOuzou,dd,TiziOuzou,1879-01-01,1938-12-29,21912,59.99,21912,1,1,0,1879-01-01..1938-12-29,/scratch3/PALAEO-RA/daily_data/final/TiziOuzou/TiziOuzou_18790101-19381229_dd_subdaily.tsv
TiziOuzou,ta,TiziOuzou,1879-01-01,1938-12-29,21912,59.99,21912,1,1,0,1879-01-01..1938-12-29,/scratch3/PALAEO-RA/daily_data/final/TiziOuzou/TiziOuzou_18790101-19381229_ta_subdaily.tsv
TiziOuzou,w,TiziOuzou,1879-01-01,1938-12-29,21912,59.99,21912,1,1,0,1879-01-01..1938-12-29,/scratch3/PALAEO-RA/daily_data/final/TiziOuzou/TiziOuzou_18790101-19381229_w_subdaily.tsv
Trieste,p,Trieste,1841-01-01,2018-12-31,65013,178.00,65013,1,1,0,1841-01-01..2018-12-31,/scratch3/PALAEO-RA/daily_data/final/Trieste/Trieste_18410101-20181231_p_daily_qc.tsv
Trondheim,dd,Trondheim,1762-01-01,1764-12-31,1096,3.00,1096,1,1,0,1762-01-01..1764-12-31,/scratch3/PALAEO-RA/daily_data/final/Trondheim/Trondheim_17620101-17641231_dd_subdaily_qc.tsv
Trondheim,p,Trondheim,1762-01-01,1764-12-31,1096,3.00,1096,1,1,0,1762-01-01..1764-12-31,/scratch3/PALAEO-RA/daily_data/final/Trondheim/Trondheim_17620101-17641231_p_subdaily_qc.tsv
Trondheim,ta,Trondheim,1762-01-01,1764-12-31,1096,3.00,1096,1,1,0,1762-01-01..1764-12-31,/scratch3/PALAEO-RA/daily_data/final/Trondheim/Trondheim_17620101-17641231_ta_subdaily_qc.tsv
Tuebingen,ta,Tuebingen,1691-07-01,1694-12-31,1280,3.50,1280,1,1,0,1691-07-01..1694-12-31,/scratch3/PALAEO-RA/daily_data/final/Tuebingen/Tuebingen_16910701-16941231_ta_subdaily_qc.tsv
Turin,Tn,Turin,1857-02-10,2009-12-31,55842,152.89,55842,1,1,0,1857-02-10..2009-12-31,/scratch3/PALAEO-RA/daily_data/final/Turin/Turin_18570210-20091231_Tn_daily.tsv
Turin,Tx,Turin,1857-08-01,2009-12-31,55670,152.42,55670,1,1,0,1857-08-01..2009-12-31,/scratch3/PALAEO-RA/daily_data/final/Turin/Turin_18570801-20091231_Tx_daily.tsv
Turin,p,Turin,1792-01-01,2009-12-31,79623,218.00,79623,2,1,0,1792-01-01..2009-12-31,/scratch3/PALAEO-RA/daily_data/final/Turin/Turin_17920101-19531231_p_subdaily.tsv|/scratch3/PALAEO-RA/daily_data/final/Turin/Turin_19540101-20091231_p_daily.tsv
Turin,rr,Turin,1802-06-01,2009-12-31,75820,207.59,75820,1,1,0,1802-06-01..2009-12-31,/scratch3/PALAEO-RA/daily_data/final/Turin/Turin_18020601-20091231_rr_daily.tsv
Turin,ta,Turin,1753-01-01,1865-11-30,41241,112.91,41241,1,1,0,1753-01-01..1865-11-30,/scratch3/PALAEO-RA/daily_data/final/Turin/Turin_17530101-18651130_ta_subdaily.tsv
UA-UHMI_Dnipro,p,Ukraine_post1850,1833-01-13,1865-12-31,12041,32.97,4767,4,3,4717,1833-01-13..1842-12-31; 1850-01-01..1852-12-31; 1865-12-01..1865-12-31,/scratch3/PALAEO-RA/daily_data/final/Ukraine_post1850/UA-UHMI_Dnipro_18330113-18390112_p.tsv|/scratch3/PALAEO-RA/daily_data/final/Ukraine_post1850/UA-UHMI_Dnipro_18390101-18421231_p.tsv|/scratch3/PALAEO-RA/daily_data/final/Ukraine_post1850/UA-UHMI_Dnipro_18500101-18521231_p.tsv|/scratch3/PALAEO-RA/daily_data/final/Ukraine_post1850/UA-UHMI_Dnipro_18651201-18651231_p.tsv
UA-UHMI_Dnipro,ta,Ukraine_post1850,1833-01-13,1865-12-31,12041,32.97,5132,5,4,3622,1833-01-13..1842-12-31; 1850-01-01..1852-12-31; 1855-01-01..1855-12-31; 1865-12-01..1865-12-31,/scratch3/PALAEO-RA/daily_data/final/Ukraine_post1850/UA-UHMI_Dnipro_18330113-18390112_ta.tsv|/scratch3/PALAEO-RA/daily_data/final/Ukraine_post1850/UA-UHMI_Dnipro_18390101-18421231_ta.tsv|/scratch3/PALAEO-RA/daily_data/final/Ukraine_post1850/UA-UHMI_Dnipro_18500101-18521231_ta.tsv|/scratch3/PALAEO-RA/daily_data/final/Ukraine_post1850/UA-UHMI_Dnipro_18550101-18551231_ta.tsv|/scratch3/PALAEO-RA/daily_data/final/Ukraine_post1850/UA-UHMI_Dnipro_18651201-18651231_ta.tsv
UA-UHMI_Kamianets_Podilskyi,p,Ukraine_post1850,1844-04-13,1868-11-30,8998,24.64,2801,3,2,6197,1844-04-13..1848-12-12; 1865-12-01..1868-11-30,/scratch3/PALAEO-RA/daily_data/final/Ukraine_post1850/UA-UHMI_Kamianets_Podilskyi_18440413-18481212_p.tsv|/scratch3/PALAEO-RA/daily_data/final/Ukraine_post1850/UA-UHMI_Kamianets_Podilskyi_18651201-18661231_p.tsv|/scratch3/PALAEO-RA/daily_data/final/Ukraine_post1850/UA-UHMI_Kamianets_Podilskyi_18670101-18681130_p.tsv
UA-UHMI_Kamianets_Podilskyi,ta,Ukraine_post1850,1844-04-13,1868-11-30,8998,24.64,2801,3,2,6197,1844-04-13..1848-12-12; 1865-12-01..1868-11-30,/scratch3/PALAEO-RA/daily_data/final/Ukraine_post1850/UA-UHMI_Kamianets_Podilskyi_18440413-18481212_ta.tsv|/scratch3/PALAEO-RA/daily_data/final/Ukraine_post1850/UA-UHMI_Kamianets_Podilskyi_18651201-18661231_ta.tsv|/scratch3/PALAEO-RA/daily_data/final/Ukraine_post1850/UA-UHMI_Kamianets_Podilskyi_18670101-18681130_ta.tsv
UA-UHMI_Kharkiv_university,p,Ukraine_post1850,1840-04-13,1880-12-31,14873,40.72,3294,5,4,10713,1840-04-13..1840-07-12; 1840-09-13..1840-11-12; 1843-01-26..1847-12-31; 1877-05-01..1880-12-31,/scratch3/PALAEO-RA/daily_data/final/Ukraine_post1850/UA-UHMI_Kharkiv_university_18400413-18400712_p.tsv|/scratch3/PALAEO-RA/daily_data/final/Ukraine_post1850/UA-UHMI_Kharkiv_university_18400913-18401112_p.tsv|/scratch3/PALAEO-RA/daily_data/final/Ukraine_post1850/UA-UHMI_Kharkiv_university_18430126-18450112_p.tsv|/scratch3/PALAEO-RA/daily_data/final/Ukraine_post1850/UA-UHMI_Kharkiv_university_18450101-18471231_p.tsv|/scratch3/PALAEO-RA/daily_data/final/Ukraine_post1850/UA-UHMI_Kharkiv_university_18770501-18801231_p.tsv
UA-UHMI_Kharkiv_university,ta,Ukraine_post1850,1840-04-13,1880-12-31,14873,40.72,3356,5,3,10713,1840-04-13..1840-11-12; 1843-01-26..1847-12-31; 1877-05-01..1880-12-31,/scratch3/PALAEO-RA/daily_data/final/Ukraine_post1850/UA-UHMI_Kharkiv_university_18400413-18400912_ta.tsv|/scratch3/PALAEO-RA/daily_data/final/Ukraine_post1850/UA-UHMI_Kharkiv_university_18400913-18401112_ta.tsv|/scratch3/PALAEO-RA/daily_data/final/Ukraine_post1850/UA-UHMI_Kharkiv_university_18430126-18450112_ta.tsv|/scratch3/PALAEO-RA/daily_data/final/Ukraine_post1850/UA-UHMI_Kharkiv_university_18450101-18471231_ta.tsv|/scratch3/PALAEO-RA/daily_data/final/Ukraine_post1850/UA-UHMI_Kharkiv_university_18770501-18801231_ta.tsv
UA-UHMI_Kherson,p,Ukraine_post1850,1808-11-13,1839-07-12,11199,30.66,7727,3,2,3472,1808-11-13..1827-07-12; 1837-01-13..1839-07-12,/scratch3/PALAEO-RA/daily_data/final/Ukraine_post1850/UA-UHMI_Kherson_18081113-18250312_p.tsv|/scratch3/PALAEO-RA/daily_data/final/Ukraine_post1850/UA-UHMI_Kherson_18250313-18270712_p.tsv|/scratch3/PALAEO-RA/daily_data/final/Ukraine_post1850/UA-UHMI_Kherson_18370113-18390712_p.tsv
UA-UHMI_Kherson,ta,Ukraine_post1850,1808-11-13,1839-07-12,11199,30.66,7727,3,2,3472,1808-11-13..1827-07-12; 1837-01-13..1839-07-12,/scratch3/PALAEO-RA/daily_data/final/Ukraine_post1850/UA-UHMI_Kherson_18081113-18250312_ta.tsv|/scratch3/PALAEO-RA/daily_data/final/Ukraine_post1850/UA-UHMI_Kherson_18250313-18270712_ta.tsv|/scratch3/PALAEO-RA/daily_data/final/Ukraine_post1850/UA-UHMI_Kherson_18370113-18390712_ta.tsv
UA-UHMI_Kyiv,p,Ukraine_post1850,1837-10-08,1880-12-31,15791,43.23,10384,3,2,5407,1837-10-08..1841-03-12; 1856-01-01..1880-12-31,/scratch3/PALAEO-RA/daily_data/final/Ukraine_post1850/UA-UHMI_Kyiv_18371008-18410312_p.tsv|/scratch3/PALAEO-RA/daily_data/final/Ukraine_post1850/UA-UHMI_Kyiv_18560101-18691231_p.tsv|/scratch3/PALAEO-RA/daily_data/final/Ukraine_post1850/UA-UHMI_Kyiv_18700101-18801231_p.tsv
UA-UHMI_Kyiv,ta,Ukraine_post1850,1812-01-29,1880-12-31,25175,68.93,15451,4,3,5407,1812-01-29..1825-12-12; 1837-10-08..1841-03-12; 1856-01-01..1880-12-31,/scratch3/PALAEO-RA/daily_data/final/Ukraine_post1850/UA-UHMI_Kyiv_18120129-18251212_ta.tsv|/scratch3/PALAEO-RA/daily_data/final/Ukraine_post1850/UA-UHMI_Kyiv_18371008-18410312_ta.tsv|/scratch3/PALAEO-RA/daily_data/final/Ukraine_post1850/UA-UHMI_Kyiv_18560101-18691231_ta.tsv|/scratch3/PALAEO-RA/daily_data/final/Ukraine_post1850/UA-UHMI_Kyiv_18700101-18801231_ta.tsv
UA-UHMI_Kyiv_arboretum,p,Ukraine_post1850,1861-08-01,1862-08-31,396,1.08,396,1,1,0,1861-08-01..1862-08-31,/scratch3/PALAEO-RA/daily_data/final/Ukraine_post1850/UA-UHMI_Kyiv_arboretum_18610801-18620831_p.tsv
UA-UHMI_Kyiv_arboretum,ta,Ukraine_post1850,1858-01-01,1862-08-31,1704,4.67,1704,1,1,0,1858-01-01..1862-08-31,/scratch3/PALAEO-RA/daily_data/final/Ukraine_post1850/UA-UHMI_Kyiv_arboretum_18580101-18620831_ta.tsv
UA-UHMI_Luhansk,p,Ukraine_post1850,1829-09-13,1880-12-31,18738,51.30,18738,6,1,0,1829-09-13..1880-12-31,/scratch3/PALAEO-RA/daily_data/final/Ukraine_post1850/UA-UHMI_Luhansk_18290913-18370412_p.tsv|/scratch3/PALAEO-RA/daily_data/final/Ukraine_post1850/UA-UHMI_Luhansk_18370413-18371220_p.tsv|/scratch3/PALAEO-RA/daily_data/final/Ukraine_post1850/UA-UHMI_Luhansk_18371221-18390112_p.tsv|/scratch3/PALAEO-RA/daily_data/final/Ukraine_post1850/UA-UHMI_Luhansk_18390113-18400112_p.tsv|/scratch3/PALAEO-RA/daily_data/final/Ukraine_post1850/UA-UHMI_Luhansk_18400101-18691231_p.tsv|/scratch3/PALAEO-RA/daily_data/final/Ukraine_post1850/UA-UHMI_Luhansk_18700101-18801231_p.tsv
UA-UHMI_Luhansk,ta,Ukraine_post1850,1827-01-13,1880-12-31,19712,53.97,19712,6,1,0,1827-01-13..1880-12-31,/scratch3/PALAEO-RA/daily_data/final/Ukraine_post1850/UA-UHMI_Luhansk_18270113-18370412_ta.tsv|/scratch3/PALAEO-RA/daily_data/final/Ukraine_post1850/UA-UHMI_Luhansk_18370413-18371220_ta.tsv|/scratch3/PALAEO-RA/daily_data/final/Ukraine_post1850/UA-UHMI_Luhansk_18371221-18390112_ta.tsv|/scratch3/PALAEO-RA/daily_data/final/Ukraine_post1850/UA-UHMI_Luhansk_18390113-18400112_ta.tsv|/scratch3/PALAEO-RA/daily_data/final/Ukraine_post1850/UA-UHMI_Luhansk_18400101-18691231_ta.tsv|/scratch3/PALAEO-RA/daily_data/final/Ukraine_post1850/UA-UHMI_Luhansk_18700101-18801231_ta.tsv
UA-UHMI_Odesa,p,Ukraine_post1850,1839-04-22,1880-12-31,15230,41.70,11438,4,3,3427,1839-04-22..1850-06-13; 1859-11-01..1869-12-31; 1871-01-01..1880-12-31,/scratch3/PALAEO-RA/daily_data/final/Ukraine_post1850/UA-UHMI_Odesa_18390422-18400112_p.tsv|/scratch3/PALAEO-RA/daily_data/final/Ukraine_post1850/UA-UHMI_Odesa_18400101-18500613_p.tsv|/scratch3/PALAEO-RA/daily_data/final/Ukraine_post1850/UA-UHMI_Odesa_18591101-18691231_p.tsv|/scratch3/PALAEO-RA/daily_data/final/Ukraine_post1850/UA-UHMI_Odesa_18710101-18801231_p.tsv
UA-UHMI_Odesa,ta,Ukraine_post1850,1839-04-22,1880-12-31,15230,41.70,11803,4,2,3427,1839-04-22..1850-06-13; 1859-11-01..1880-12-31,/scratch3/PALAEO-RA/daily_data/final/Ukraine_post1850/UA-UHMI_Odesa_18390422-18400112_ta.tsv|/scratch3/PALAEO-RA/daily_data/final/Ukraine_post1850/UA-UHMI_Odesa_18400101-18500613_ta.tsv|/scratch3/PALAEO-RA/daily_data/final/Ukraine_post1850/UA-UHMI_Odesa_18591101-18691231_ta.tsv|/scratch3/PALAEO-RA/daily_data/final/Ukraine_post1850/UA-UHMI_Odesa_18700101-18801231_ta.tsv
UA-UHMI_Odesa_Vorontsov_lighthouse,p,Ukraine_post1850,1874-07-20,1880-10-12,2277,6.23,2277,1,1,0,1874-07-20..1880-10-12,/scratch3/PALAEO-RA/daily_data/final/Ukraine_post1850/UA-UHMI_Odesa_Vorontsov_lighthouse_18740720-18801012_p.tsv
UA-UHMI_Odesa_Vorontsov_lighthouse,ta,Ukraine_post1850,1874-07-20,1880-10-12,2277,6.23,2277,1,1,0,1874-07-20..1880-10-12,/scratch3/PALAEO-RA/daily_data/final/Ukraine_post1850/UA-UHMI_Odesa_Vorontsov_lighthouse_18740720-18801012_ta.tsv
UA-UHMI_Odesa_horticulture,p,Ukraine_post1850,1841-10-13,1859-12-31,6654,18.22,6289,4,2,365,1841-10-13..1854-12-31; 1856-01-01..1859-12-31,/scratch3/PALAEO-RA/daily_data/final/Ukraine_post1850/UA-UHMI_Odesa_horticulture_18411013-18530630_p.tsv|/scratch3/PALAEO-RA/daily_data/final/Ukraine_post1850/UA-UHMI_Odesa_horticulture_18530701-18541231_p.tsv|/scratch3/PALAEO-RA/daily_data/final/Ukraine_post1850/UA-UHMI_Odesa_horticulture_18560101-18560331_p.tsv|/scratch3/PALAEO-RA/daily_data/final/Ukraine_post1850/UA-UHMI_Odesa_horticulture_18560401-18591231_p.tsv
UA-UHMI_Odesa_horticulture,ta,Ukraine_post1850,1841-10-13,1859-12-31,6654,18.22,6289,4,2,365,1841-10-13..1854-12-31; 1856-01-01..1859-12-31,/scratch3/PALAEO-RA/daily_data/final/Ukraine_post1850/UA-UHMI_Odesa_horticulture_18411013-18530630_ta.tsv|/scratch3/PALAEO-RA/daily_data/final/Ukraine_post1850/UA-UHMI_Odesa_horticulture_18530701-18541231_ta.tsv|/scratch3/PALAEO-RA/daily_data/final/Ukraine_post1850/UA-UHMI_Odesa_horticulture_18560101-18560331_ta.tsv|/scratch3/PALAEO-RA/daily_data/final/Ukraine_post1850/UA-UHMI_Odesa_horticulture_18560401-18591231_ta.tsv
